daß	SubordinatingConjunction Conjunction MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
sterbe	Adjective MorphosyntacticCategory 
sterbe	Verb MorphosyntacticCategory 
vo	Adjective MorphosyntacticCategory 
daß	Noun MorphosyntacticCategory 
Volk	Noun MorphosyntacticCategory 
	
sondern	Adverb MorphosyntacticCategory 
Petrus	Noun MorphosyntacticCategory 
folgte	Verb MorphosyntacticCategory 
Jesum	Noun MorphosyntacticCategory 
und	Verb MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
anderer	Adjective MorphosyntacticCategory 
Jünger	Noun MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
Frage	Noun MorphosyntacticCategory 
NULL	Verb MorphosyntacticCategory 
Johannes	Noun MorphosyntacticCategory 
Jünger	Noun MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Jünger	Noun MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
nach	Noun MorphosyntacticCategory 
dem	Noun MorphosyntacticCategory 
Hohenpriester	Noun MorphosyntacticCategory 
und	Adjective MorphosyntacticCategory 
ging	Adverb MorphosyntacticCategory 
mit	Preposition Adposition MorphosyntacticCategory 
Jesum	Noun MorphosyntacticCategory 
Orte	SubordinatingConjunction Conjunction MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
anger	Verb MorphosyntacticCategory 
des	Determiner PronounOrDeterminer MorphosyntacticCategory 
Hohenpriesters	Noun MorphosyntacticCategory 
	
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Schar	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Diener	Determiner PronounOrDeterminer MorphosyntacticCategory 
griffen	Adjective MorphosyntacticCategory 
Jesum	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
banden	Noun MorphosyntacticCategory 
ihnen	Noun MorphosyntacticCategory 
	
und	Verb MorphosyntacticCategory 
brachten	Verb MorphosyntacticCategory 
ihnen	Noun MorphosyntacticCategory 
zu	Adverb MorphosyntacticCategory 
dem	Noun MorphosyntacticCategory 
ersten	Adverb MorphosyntacticCategory 
vor	Preposition Adposition MorphosyntacticCategory 
Schwiegervater	Adjective MorphosyntacticCategory 
	
Simon	Noun MorphosyntacticCategory 
Petrus	Noun MorphosyntacticCategory 
die	Noun MorphosyntacticCategory 
hatte	Verb MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
Schwert	Noun MorphosyntacticCategory 
Was	Determiner PronounOrDeterminer MorphosyntacticCategory 
zog	Verb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
aus	Preposition Adposition MorphosyntacticCategory 
und	Adjective MorphosyntacticCategory 
schlug	Verb MorphosyntacticCategory 
dem	Determiner PronounOrDeterminer MorphosyntacticCategory 
Knechte	Noun MorphosyntacticCategory 
Des	Determiner PronounOrDeterminer MorphosyntacticCategory 
Hohenpriesters	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
hieb	Verb MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
ab	Preposition Adposition MorphosyntacticCategory 
sein	Determiner PronounOrDeterminer MorphosyntacticCategory 
ab	Noun MorphosyntacticCategory 
Ohr	Noun MorphosyntacticCategory 
des	Noun MorphosyntacticCategory 
Knechtes	Noun MorphosyntacticCategory 
Name	Noun MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
Malchus	Noun MorphosyntacticCategory 
	
Da	Noun MorphosyntacticCategory 
sprach	Verb MorphosyntacticCategory 
Petrus	Noun MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
Petrus	Noun MorphosyntacticCategory 
Stecke	Noun MorphosyntacticCategory 
dein	Noun MorphosyntacticCategory 
Schwert	Noun MorphosyntacticCategory 
in	Preposition Adposition MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Scheide	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Kelch	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
mir	Noun MorphosyntacticCategory 
mein	Determiner PronounOrDeterminer MorphosyntacticCategory 
Vater	Noun MorphosyntacticCategory 
gegeben	Verb MorphosyntacticCategory 
hat	Verb MorphosyntacticCategory 
nicht	CoordinatingConjunction Conjunction MorphosyntacticCategory 
soll	Verb MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
trinken	Verb MorphosyntacticCategory 
	
Darnach	Adverb MorphosyntacticCategory 
nach	Preposition Adposition MorphosyntacticCategory 
wußte	Verb MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
denn	CoordinatingConjunction Conjunction MorphosyntacticCategory 
alle	Noun MorphosyntacticCategory 
dies	Noun MorphosyntacticCategory 
vollbracht	Noun MorphosyntacticCategory 
waren	Verb MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
daß	SubordinatingConjunction Conjunction MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Schrift	Noun MorphosyntacticCategory 
erfüllet	Verb MorphosyntacticCategory 
würde	Verb MorphosyntacticCategory 
Da	Noun MorphosyntacticCategory 
sprach	Verb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
mir	Noun MorphosyntacticCategory 
dürsten	Adjective MorphosyntacticCategory 
	
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
Gefäß	Noun MorphosyntacticCategory 
sie	Noun MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
Gefäß	Noun MorphosyntacticCategory 
mit	Preposition Adposition MorphosyntacticCategory 
Essig	Noun MorphosyntacticCategory 
und	Verb MorphosyntacticCategory 
mit	Preposition Adposition MorphosyntacticCategory 
füllten	Noun MorphosyntacticCategory 
daß	Noun MorphosyntacticCategory 
Schwamm	Verb MorphosyntacticCategory 
sie	Noun MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
zu	FixedExpression Collocation MorphosyntacticCategory SemanticUnit 
Mund	Verb MorphosyntacticCategory 
hielten	Preposition Adposition MorphosyntacticCategory 
	
Diese	Determiner PronounOrDeterminer MorphosyntacticCategory 
Überschrift	Noun MorphosyntacticCategory 
lasen	Verb MorphosyntacticCategory 
viele	Noun MorphosyntacticCategory 
der	Adverb MorphosyntacticCategory 
Juden	Noun MorphosyntacticCategory 
denn	CoordinatingConjunction Conjunction MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Ort	Noun MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
bei	Adverb MorphosyntacticCategory 
der	Determiner PronounOrDeterminer MorphosyntacticCategory 
Stadt	Noun MorphosyntacticCategory 
Darnach	PronominalAdverb Adverb MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
gekreuzigt	Verb MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
geschrieben	Verb MorphosyntacticCategory 
jüdisch	Adverb MorphosyntacticCategory 
lateinisch	Adverb MorphosyntacticCategory 
und	Adjective MorphosyntacticCategory 
griechischer	Noun MorphosyntacticCategory 
	
Da	Noun MorphosyntacticCategory 
sprachen	Verb MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
Pilatus	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Hohenpriester	Noun MorphosyntacticCategory 
der	Determiner PronounOrDeterminer MorphosyntacticCategory 
Juden	Noun MorphosyntacticCategory 
Schreibe	Noun MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
der	Determiner PronounOrDeterminer MorphosyntacticCategory 
Juden	Noun MorphosyntacticCategory 
König	Noun MorphosyntacticCategory 
denn	CoordinatingConjunction Conjunction MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
sprach	Verb MorphosyntacticCategory 
bin	Verb MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
König	Noun MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
Juden	Noun MorphosyntacticCategory 
	
Da	Noun MorphosyntacticCategory 
antwortete	Verb MorphosyntacticCategory 
ihnen	Noun MorphosyntacticCategory 
Pilatus	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
sprach	Verb MorphosyntacticCategory 
daß	Determiner PronounOrDeterminer MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
geschrieben	Verb MorphosyntacticCategory 
habe	Verb MorphosyntacticCategory 
daß	Noun MorphosyntacticCategory 
habe	Verb MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
geschrieben	Verb MorphosyntacticCategory 
	
fuhr	Verb MorphosyntacticCategory 
umme	PronominalAdverb Adverb MorphosyntacticCategory 
tue	Verb MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Juden	Noun MorphosyntacticCategory 
hatten	Verb MorphosyntacticCategory 
gekreuzigt	Adjective MorphosyntacticCategory 
Jesum	Noun MorphosyntacticCategory 
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
nehmen	Noun MorphosyntacticCategory 
sie	Noun MorphosyntacticCategory 
seine	Verb MorphosyntacticCategory 
machten	Noun MorphosyntacticCategory 
und	Adjective MorphosyntacticCategory 
machten	Noun MorphosyntacticCategory 
da	Adverb MorphosyntacticCategory 
von	Preposition Adposition MorphosyntacticCategory 
Teile	Noun MorphosyntacticCategory 
Teil	FixedExpression Collocation MorphosyntacticCategory SemanticUnit 
Kriegsknecht	FixedExpression Collocation MorphosyntacticCategory SemanticUnit 
ritter	Verb MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
Teil	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
einen	Determiner PronounOrDeterminer MorphosyntacticCategory 
Naht	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
die	Noun MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
Rock	Noun MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
dazu	Adverb MorphosyntacticCategory 
NULL	Verb MorphosyntacticCategory 
und	Verb MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
durchweg	Noun MorphosyntacticCategory 
von	Preposition Adposition MorphosyntacticCategory 
obenan	Adverb MorphosyntacticCategory 
gewoben	Adverb MorphosyntacticCategory 
	
unser	Determiner PronounOrDeterminer MorphosyntacticCategory 
Gesetz	Noun MorphosyntacticCategory 
Will	Noun MorphosyntacticCategory 
richtet	Noun MorphosyntacticCategory 
sie	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Menschen	Noun MorphosyntacticCategory 
nicht	Verb MorphosyntacticCategory 
sie	Noun MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
habe	Verb MorphosyntacticCategory 
hineinstieg	Adverb MorphosyntacticCategory 
von	Preposition Adposition MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
gehört	Verb MorphosyntacticCategory 
und	SubordinatingConjunction Conjunction MorphosyntacticCategory 
erkannt	Verb MorphosyntacticCategory 
was	Noun MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
tue	Verb MorphosyntacticCategory 
	
Da	Noun MorphosyntacticCategory 
stand	Verb MorphosyntacticCategory 
bei	Adverb MorphosyntacticCategory 
dem	Noun MorphosyntacticCategory 
Kreuz	Noun MorphosyntacticCategory 
Kreuze	Preposition Adposition MorphosyntacticCategory 
Maria	Noun MorphosyntacticCategory 
Maria	Noun MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
Mutter	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Schwester	Noun MorphosyntacticCategory 
seiner	Adjective MorphosyntacticCategory 
Mutter	Noun MorphosyntacticCategory 
Maria	Noun MorphosyntacticCategory 
Kleopas	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
Maria	Noun MorphosyntacticCategory 
Magdalena	Noun MorphosyntacticCategory 
	
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
sah	Verb MorphosyntacticCategory 
seine	Determiner PronounOrDeterminer MorphosyntacticCategory 
Mutter	Noun MorphosyntacticCategory 
stehen	Verb MorphosyntacticCategory 
und	Adverb MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Jünger	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
lieb	Adjective MorphosyntacticCategory 
hatte	Verb MorphosyntacticCategory 
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
sagt	Noun MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
seiner	Adjective MorphosyntacticCategory 
Mutter	Noun MorphosyntacticCategory 
Maria	Noun MorphosyntacticCategory 
Kleopas	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
Maria	Noun MorphosyntacticCategory 
Magdalena	Noun MorphosyntacticCategory 
Da	Noun MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
sah	Verb MorphosyntacticCategory 
dabeistehen	PronominalAdverb Adverb MorphosyntacticCategory 
Mutter	Noun MorphosyntacticCategory 
stehen	Verb MorphosyntacticCategory 
und	Adverb MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Jünger	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
lieb	Adjective MorphosyntacticCategory 
hatte	Verb MorphosyntacticCategory 
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
sagt	Noun MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
seiner	Adjective MorphosyntacticCategory 
Mutter	Noun MorphosyntacticCategory 
Weib	Noun MorphosyntacticCategory 
Komm	Verb MorphosyntacticCategory 
deinen	Determiner PronounOrDeterminer MorphosyntacticCategory 
Sohn	Noun MorphosyntacticCategory 
	
Darnach	Adverb MorphosyntacticCategory 
nach	Preposition Adposition MorphosyntacticCategory 
sagt	Verb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
seinem	Determiner PronounOrDeterminer MorphosyntacticCategory 
Jünger	Noun MorphosyntacticCategory 
sei	Noun MorphosyntacticCategory 
deine	Determiner PronounOrDeterminer MorphosyntacticCategory 
Mutter	Noun MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
ebenso	FixedExpression Collocation MorphosyntacticCategory SemanticUnit 
NULL	Verb MorphosyntacticCategory 
Johannes	Noun MorphosyntacticCategory 
von	Verb MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
und	Adjective MorphosyntacticCategory 
in	Noun MorphosyntacticCategory 
der	Adverb MorphosyntacticCategory 
Stunde	Noun MorphosyntacticCategory 
nahm	Verb MorphosyntacticCategory 
sie	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Jünger	Noun MorphosyntacticCategory 
in	Preposition Adposition MorphosyntacticCategory 
seine	Determiner PronounOrDeterminer MorphosyntacticCategory 
sich	Noun MorphosyntacticCategory 
	
Nun	Adverb MorphosyntacticCategory 
sage	Verb MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
euch	Noun MorphosyntacticCategory 
daß	Noun MorphosyntacticCategory 
ihr	Noun MorphosyntacticCategory 
euch	Noun MorphosyntacticCategory 
liebet	Adjective MorphosyntacticCategory 
lieb	Adjective MorphosyntacticCategory 
haben	Verb MorphosyntacticCategory 
also	Adverb MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
euch	Noun MorphosyntacticCategory 
lieb	Adjective MorphosyntacticCategory 
habe	Verb MorphosyntacticCategory 
geliebt	Noun MorphosyntacticCategory 
Was	Noun MorphosyntacticCategory 
ihr	Noun MorphosyntacticCategory 
euch	Noun MorphosyntacticCategory 
also	Adverb MorphosyntacticCategory 
liebe	Noun MorphosyntacticCategory 
haben	Verb MorphosyntacticCategory 
	
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
sagt	Adjective MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
Simon	Noun MorphosyntacticCategory 
Petrus	Noun MorphosyntacticCategory 
wo	Noun MorphosyntacticCategory 
umme	PronominalAdverb Adverb MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
kann	Verb MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
dir	Noun MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
folgen	Verb MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
Mein	Verb MorphosyntacticCategory 
NULL	Verb MorphosyntacticCategory 
Johannes	Noun MorphosyntacticCategory 
lassen	Noun MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
meine	Determiner PronounOrDeterminer MorphosyntacticCategory 
Seele	Noun MorphosyntacticCategory 
lasse	Verb MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
vor	Preposition Adposition MorphosyntacticCategory 
dir	Noun MorphosyntacticCategory 
	
Ich	Noun MorphosyntacticCategory 
bin	Verb MorphosyntacticCategory 
daß	Determiner PronounOrDeterminer MorphosyntacticCategory 
Brot	Noun MorphosyntacticCategory 
des	Determiner PronounOrDeterminer MorphosyntacticCategory 
lebendigen	Noun MorphosyntacticCategory 
	
und	Verb MorphosyntacticCategory 
durch	Preposition Adposition MorphosyntacticCategory 
sie	Noun MorphosyntacticCategory 
so	Adverb MorphosyntacticCategory 
mache	FixedExpression Collocation MorphosyntacticCategory SemanticUnit 
ich	Noun MorphosyntacticCategory 
mir	Noun MorphosyntacticCategory 
selbst	Noun MorphosyntacticCategory 
für	Adjective MorphosyntacticCategory 
Orte	SubordinatingConjunction Conjunction MorphosyntacticCategory 
daß	SubordinatingConjunction Conjunction MorphosyntacticCategory 
sie	Noun MorphosyntacticCategory 
selbst	Noun MorphosyntacticCategory 
geheiligt	Verb MorphosyntacticCategory 
geheiligt	Preposition Adposition MorphosyntacticCategory 
in	Noun MorphosyntacticCategory 
der	Determiner PronounOrDeterminer MorphosyntacticCategory 
Wahrheit	Noun MorphosyntacticCategory 
	
Kindlein	Noun MorphosyntacticCategory 
noch	CoordinatingConjunction Conjunction MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
kleine	Noun MorphosyntacticCategory 
bin	Verb MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
mit	Preposition Adposition MorphosyntacticCategory 
euch	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
ihr	Noun MorphosyntacticCategory 
werdet	Verb MorphosyntacticCategory 
mir	Noun MorphosyntacticCategory 
suchen	Verb MorphosyntacticCategory 
also	Adverb MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
gesagt	Verb MorphosyntacticCategory 
habe	Verb MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
Juden	Noun MorphosyntacticCategory 
Darnach	Adverb MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
gehe	Verb MorphosyntacticCategory 
da	Adverb MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
Weile	Verb MorphosyntacticCategory 
ihr	Noun MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
kommen	Verb MorphosyntacticCategory 
	
und	Adverb MorphosyntacticCategory 
hat	Verb MorphosyntacticCategory 
ihnen	Noun MorphosyntacticCategory 
klar	Adjective MorphosyntacticCategory 
gemacht	Verb MorphosyntacticCategory 
in	Preposition Adposition MorphosyntacticCategory 
sich	Noun MorphosyntacticCategory 
selbst	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
alsbald	Verb MorphosyntacticCategory 
soll	Verb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
ihnen	Noun MorphosyntacticCategory 
klar	Verb MorphosyntacticCategory 
machen	Verb MorphosyntacticCategory 
taufte	Verb MorphosyntacticCategory 
Pharisäern	Noun MorphosyntacticCategory 
sündige	Noun MorphosyntacticCategory 
hinfort	Noun MorphosyntacticCategory 
erhalte	Verb MorphosyntacticCategory 
bald	Adjective MorphosyntacticCategory 
	
daß	Determiner PronounOrDeterminer MorphosyntacticCategory 
anderer	Numeral Quantifier MorphosyntacticCategory 
Zeichen	Noun MorphosyntacticCategory 
tat	Verb MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
wiederum	Adverb MorphosyntacticCategory 
Da	Noun MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
kommen	Verb MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
von	Preposition Adposition MorphosyntacticCategory 
Judäa	Noun MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
Galiläa	Noun MorphosyntacticCategory 
	
also	Adverb MorphosyntacticCategory 
du	Noun MorphosyntacticCategory 
mir	Noun MorphosyntacticCategory 
gesandt	Verb MorphosyntacticCategory 
in	Preposition Adposition MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Welt	Noun MorphosyntacticCategory 
also	Adverb MorphosyntacticCategory 
habe	Verb MorphosyntacticCategory 
ich	Noun MorphosyntacticCategory 
sie	Noun MorphosyntacticCategory 
gesandt	Verb MorphosyntacticCategory 
in	Preposition Adposition MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Welt	Noun MorphosyntacticCategory 
	
Da	Noun MorphosyntacticCategory 
sprach	Verb MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
gehe	Verb MorphosyntacticCategory 
dein	Verb MorphosyntacticCategory 
Sohn	Noun MorphosyntacticCategory 
lebt	Verb MorphosyntacticCategory 
Da	Noun MorphosyntacticCategory 
glaubte	Verb MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Menschen	Noun MorphosyntacticCategory 
den	Noun MorphosyntacticCategory 
wurden	Verb MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
sagt	Verb MorphosyntacticCategory 
und	Adjective MorphosyntacticCategory 
ging	Verb MorphosyntacticCategory 
	
tue	Verb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
hinabging	Verb MorphosyntacticCategory 
hinabging	Verb MorphosyntacticCategory 
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
begegneten	Noun MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Knechte	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
verkündigten	Noun MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
sprachen	Verb MorphosyntacticCategory 
Was	SubordinatingConjunction Conjunction MorphosyntacticCategory 
sein	Determiner PronounOrDeterminer MorphosyntacticCategory 
Sohn	Noun MorphosyntacticCategory 
lebt	Determiner PronounOrDeterminer MorphosyntacticCategory 
	
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
fragte	Noun MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Stunde	Noun MorphosyntacticCategory 
von	Preposition Adposition MorphosyntacticCategory 
ein	Determiner PronounOrDeterminer MorphosyntacticCategory 
in	Noun MorphosyntacticCategory 
der	Adverb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
gesund	Verb MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
wurden	Verb MorphosyntacticCategory 
Da	Noun MorphosyntacticCategory 
sprachen	Verb MorphosyntacticCategory 
sie	Noun MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
besser	Adverb MorphosyntacticCategory 
in	Adverb MorphosyntacticCategory 
der	Determiner PronounOrDeterminer MorphosyntacticCategory 
Gestern	Numeral Quantifier MorphosyntacticCategory 
Stunde	Noun MorphosyntacticCategory 
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
siebente	Noun MorphosyntacticCategory 
ihnen	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
suche	Noun MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
Fieber	Verb MorphosyntacticCategory 
NULL	Verb MorphosyntacticCategory 
Johannes	Noun MorphosyntacticCategory 
sehe	Verb MorphosyntacticCategory 
NULL	Noun MorphosyntacticCategory 
	
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
merkte	Adjective MorphosyntacticCategory 
es	Preposition Adposition MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Vater	Noun MorphosyntacticCategory 
daß	Noun MorphosyntacticCategory 
es	Noun MorphosyntacticCategory 
die	Determiner PronounOrDeterminer MorphosyntacticCategory 
Stunde	Noun MorphosyntacticCategory 
war	Verb MorphosyntacticCategory 
in	Noun MorphosyntacticCategory 
der	Adverb MorphosyntacticCategory 
Jesus	Noun MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
gesagt	Verb MorphosyntacticCategory 
hatte	Verb MorphosyntacticCategory 
dein	Verb MorphosyntacticCategory 
Sohn	Noun MorphosyntacticCategory 
lebt	Verb MorphosyntacticCategory 
und	Particle Unique MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
glaubte	Verb MorphosyntacticCategory 
und	Adjective MorphosyntacticCategory 
alle	Noun MorphosyntacticCategory 
sein	Determiner PronounOrDeterminer MorphosyntacticCategory 
ganzes	Adjective MorphosyntacticCategory 
	
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
schmähten	Verb MorphosyntacticCategory 
sie	Noun MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
und	Adjective MorphosyntacticCategory 
sprachen	Verb MorphosyntacticCategory 
Du	Noun MorphosyntacticCategory 
bist	Noun MorphosyntacticCategory 
sein	Determiner PronounOrDeterminer MorphosyntacticCategory 
Jünger	Noun MorphosyntacticCategory 
sondern	SubordinatingConjunction Conjunction MorphosyntacticCategory 
wir	Noun MorphosyntacticCategory 
sind	Verb MorphosyntacticCategory 
Moses	Noun MorphosyntacticCategory 
Jünger	Noun MorphosyntacticCategory 
	
denn	SubordinatingConjunction Conjunction MorphosyntacticCategory 
Gott	Noun MorphosyntacticCategory 
Moses	Noun MorphosyntacticCategory 
geredet	Adjective MorphosyntacticCategory 
und	Preposition Adposition MorphosyntacticCategory 
wir	Noun MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
wissen	Verb MorphosyntacticCategory 
nicht	Adverb MorphosyntacticCategory 
von	Preposition Adposition MorphosyntacticCategory 
diesem	Noun MorphosyntacticCategory 
dieser	Noun MorphosyntacticCategory 
sei	Noun MorphosyntacticCategory 
	
Da	Determiner PronounOrDeterminer MorphosyntacticCategory 
sprachen	Verb MorphosyntacticCategory 
sie	Noun MorphosyntacticCategory 
zu	Preposition Adposition MorphosyntacticCategory 
ihm	Noun MorphosyntacticCategory 
was	Noun MorphosyntacticCategory 
tat	Verb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
dir	Noun MorphosyntacticCategory 
oder	Noun MorphosyntacticCategory 
was	Noun MorphosyntacticCategory 
tat	Verb MorphosyntacticCategory 
der	Noun MorphosyntacticCategory 
